"";"zupanija_id";"rbr";"naziv_jls";"ukupni_prihodi_i_primici";"visak_prihoda_i_primitaka_preneseni";"manjak_prihoda_i_primitaka_preneseni";"ukupni_proracun_za_godinu";"porez_na_dobitke_od_igara_na_srecu";"pomoci_iz_inozemstva_i_od_subjekata_unutar_opce_drzave";"prihodi_od_imovine";"prihodi_od_administrativnih_pristojbi_i_po_posebnim_propisima";"ostali_prihodi";"primici_od_financijske_imovine_i_zaduzivanja";"decentralizacija";"zajednicki_kapit_proj_otoci";"ukupni_proracun_umanjen_za_decentralizaciju_vlastite_i_namjenske_prihode_te_primitke_od_zaduzivanja";"godina";"vrsta_jedinice";"zupanija";"oznaka_grop";"maticni_broj"
"1431";12;22;"SIKIREVCI";6360312;2493398;0;8853710;0;1441369;431426;251182;1400;0;0;NA;6728333;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"05703"
"1432";12;23;"SLAVONSKI ŠAMAC";6154012;521085;0;6675097;0;2025599;141165;357828;0;0;0;NA;4150505;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"03972"
"1433";12;24;"STARA GRADIŠKA";5206940;2076574;0;7283514;0;1554463;288364;763740;0;0;0;NA;4676947;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"04120"
"1434";12;25;"STARO PETROVO SELO";13851250;9135783;0;22987033;0;1782149;2136248;981711;232149;0;0;NA;17854776;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"04189"
"1435";12;26;"VELIKA KOPANICA";7863261;653883;0;8517144;0;482977;1118996;306205;0;0;0;NA;6608966;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"04766"
"1436";12;27;"VRBJE";5287076;333881;0;5620957;0;188858;345000;417766;0;0;0;NA;4669333;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"05061"
"1437";12;28;"VRPOLJE";9370209;534799;0;9905008;0;1451546;934230;642960;0;0;0;NA;6876272;2018;"grop";"BRODSKO-POSAVSKA";"OPÆINA";"05142"
"1438";13;1;"BENKOVAC";45036650;0;2318173;42718477;0;7937887;2884195;5067562;124529;0;98580,137039;NA;26605723,862961;2018;"grop";"ZADARSKA";"GRAD";"00175"
"1439";13;2;"BIOGRAD NA MORU";53590571;0;18222250;35368321;0;3984284;5564545;11034280;1187;3729009;135200,617578;NA;10919815,382422;2018;"grop";"ZADARSKA";"GRAD";"00221"
"1440";13;3;"NIN";28799696;17659568;0;46459264;0;3585680;2496970;7829574;23757;3590212;0;NA;28933071;2018;"grop";"ZADARSKA";"GRAD";"02828"
"1441";13;4;"OBROVAC";33601052;507024;0;34108076;0;2943136;4054705;9685404;26000;2597681;0;NA;14801150;2018;"grop";"ZADARSKA";"GRAD";"02968"
"1442";13;5;"PAG";27572471;0;3954513;23617958;0;2050510;5205931;6576209;125912;0;0;NA;9659396;2018;"grop";"ZADARSKA";"GRAD";"03166"
"1443";13;6;"ZADAR";380088502;0;77065840;303022662;0;39118890;38069719;91490089;1479003;10092938;5709529,697922;NA;117062493,302078;2018;"grop";"ZADARSKA";"GRAD";"05207"
"1444";13;7;"BIBINJE";14832807;0;1579588;13253219;0;628300;947513;4862430;12800;0;48688,905036;NA;6753487,094964;2018;"grop";"ZADARSKA";"OPÆINA";"00205"
"1445";13;8;"GALOVAC";3214228;357863;0;3572091;0;1029928;53199;205585;0;0;0;NA;2283379;2018;"grop";"ZADARSKA";"OPÆINA";"05711"
"1446";13;9;"GRAÈAC";17737333;1048326;0;18785659;0;5393224;2357470;1590706;0;0;19750,956536;NA;9424508,043464;2018;"grop";"ZADARSKA";"OPÆINA";"01317"
"1447";13;10;"JASENICE";7099170;452616;0;7551786;0;230907;947903;1616061;0;0;0;NA;4756915;2018;"grop";"ZADARSKA";"OPÆINA";"01678"
"1448";13;11;"KALI";9074570;0;115242;8959328;0;2881675;550414;1667292;69000;642556;0;NA;3148391;2018;"grop";"ZADARSKA";"OPÆINA";"01732"
"1449";13;12;"KOLAN";13107787;1770890;0;14878677;0;643635;867385;5551431;0;0;0;NA;7816226;2018;"grop";"ZADARSKA";"OPÆINA";"06220"
"1450";13;13;"KUKLJICA";4938695;1159204;0;6097899;0;489532;1086261;588464;0;0;0;NA;3933642;2018;"grop";"ZADARSKA";"OPÆINA";"05720"
"1451";13;14;"LIŠANE OSTROVIÈKE";3009816;0;528472;2481344;0;1012293;177966;469425;0;0;0;NA;821660;2018;"grop";"ZADARSKA";"OPÆINA";"02348"
"1452";13;15;"NOVIGRAD";8501711;0;2442039;6059672;0;1650700;379816;1191284;0;4e+05;0;NA;2437872;2018;"grop";"ZADARSKA";"OPÆINA";"05371"
"1453";13;16;"PAKOŠTANE";20263631;0;2169054;18094577;0;1094627;1541628;5670158;0;1292092;0;NA;8496072;2018;"grop";"ZADARSKA";"OPÆINA";"03174"
"1454";13;17;"PAŠMAN";13004005;0;1538864;11465141;0;1630056;503515;4117454;61330;0;0;NA;5152786;2018;"grop";"ZADARSKA";"OPÆINA";"03204"
"1455";13;18;"POLAÈA";5589583;0;2174107;3415476;0;770247;305600;1452228;5635;0;0;NA;881766;2018;"grop";"ZADARSKA";"OPÆINA";"03441"
"1456";13;19;"POLIÈNIK";21751494;380977;0;22132471;0;3441424;849695;4558661;0;0;56391,580829;NA;13226299,419171;2018;"grop";"ZADARSKA";"OPÆINA";"03450"
"1457";13;20;"POSEDARJE";12897674;0;2110572;10787102;0;660232;318136;2535230;0;0;0;NA;7273504;2018;"grop";"ZADARSKA";"OPÆINA";"03492"
"1458";13;21;"POVLJANA";4065512;0;0;4065512;0;100820;1022898;69048;0;13778;0;NA;2858968;2018;"grop";"ZADARSKA";"OPÆINA";"05738"
"1459";13;22;"PREKO";19888637;0;651208;19237429;0;2493429;1245665;5971591;1000;1481802;0;NA;8043942;2018;"grop";"ZADARSKA";"OPÆINA";"03549"
"1460";13;23;"PRIVLAKA";13596264;12877249;0;26473513;0;132850;212401;5057070;0;0;0;NA;21071192;2018;"grop";"ZADARSKA";"OPÆINA";"05746"
"1461";13;24;"RAŽANAC";9434663;1069322;0;10503985;0;2502135;297319;1328440;0;371453;0;NA;6004638;2018;"grop";"ZADARSKA";"OPÆINA";"03719"
"1462";13;25;"SALI";10729254;1530717;0;12259971;0;2756709;1736465;2762680;6750;0;0;NA;4997367;2018;"grop";"ZADARSKA";"OPÆINA";"03794"
"1463";13;26;"STANKOVCI";6029396;43004;0;6072400;0;1257911;126952;666504;0;0;0;NA;4021033;2018;"grop";"ZADARSKA";"OPÆINA";"04111"
"1464";13;27;"STARIGRAD";12385426;1939532;0;14324958;0;1341356;1752507;3220851;0;0;0;NA;8010244;2018;"grop";"ZADARSKA";"OPÆINA";"04162"
"1465";13;28;"SUKOŠAN";17911434;1107159;0;19018593;0;934421;1394050;2779454;0;0;0;NA;13910668;2018;"grop";"ZADARSKA";"OPÆINA";"04251"
"1466";13;29;"SVETI FILIP I JAKOV";36812879;0;4609137;32203742;0;2277569;1108091;8183864;182226;2191776;0;NA;18260216;2018;"grop";"ZADARSKA";"OPÆINA";"04286"
"1467";13;30;"ŠKABRNJA";4239841;0;729082;3510759;0;310720;16283;268159;0;0;0;NA;2915597;2018;"grop";"ZADARSKA";"OPÆINA";"04456"
"1468";13;31;"TKON";5185795;0;541679;4644116;0;986322;1108617;775241;50366;0;0;NA;1723570;2018;"grop";"ZADARSKA";"OPÆINA";"05754"
"1469";13;32;"VIR";43615058;5312947;0;48928005;0;14560;1722559;16318470;0;0;0;NA;30872416;2018;"grop";"ZADARSKA";"OPÆINA";"04898"
"1470";13;33;"VRSI";12028615;3610296;0;15638911;0;392550;588483;3202177;700;0;0;NA;11455001;2018;"grop";"ZADARSKA";"OPÆINA";"06254"
"1471";13;34;"ZEMUNIK DONJI";12507653;0;344726;12162927;0;2286107;602889;2336559;69172;3551556;27888,037658;NA;3288755,962342;2018;"grop";"ZADARSKA";"OPÆINA";"05258"
"1472";14;1;"BELI MANASTIR";43768819;3260721;0;47029540;0;9641370;1569649;6750959;0;0;121862,83691;NA;28945699,16309;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"00132"
"1473";14;2;"BELIŠÆE";56548968;5410640;0;61959608;0;8228660;1323693;5069972;154091;18197297;0;NA;28985895;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"00167"
"1474";14;3;"DONJI MIHOLJAC";28582235;0;4240714;24341521;0;4400177;2327739;1797329;140069;0;0;NA;15676207;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"00868"
"1475";14;4;"ÐAKOVO";84426529;9356656;0;93783185;0;5930159;3917413;8526435;2698970;148022;0;NA;72562186;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"01031"
"1476";14;5;"NAŠICE";52934516;6757720;0;59692236;0;12987321;2383041;6266260;265715;49000;280613,043239;NA;37460285,956761;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"02780"
"1477";14;6;"OSIJEK";440902823;0;311787;440591036;0;53494567;23456643;56090059;335238;32804896;8560918,077823;NA;265848714,922177;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"03123"
"1478";14;7;"VALPOVO";40359984;0;7733980;32626004;0;8636317;2016828;2723935;198102;4200000;0;NA;14850822;2018;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"04715"
"1479";14;8;"ANTUNOVAC";19491695;142492;0;19634187;0;5349821;744548;930065;44856;4e+06;0;NA;8564897;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00027"
"1480";14;9;"BILJE";18161321;2392581;0;20553902;0;4386015;1276000;1223961;0;0;0;NA;13667926;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00213"
"1481";14;10;"BIZOVAC";12508288;0;626746;11881542;0;1824013;1503178;1002277;0;0;0;NA;7552074;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00230"
"1482";14;11;"ÈEMINAC";23111827;0;0;23111827;0;1880473;1031380;6044168;0;7618212;0;NA;6537594;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00647"
"1483";14;12;"ÈEPIN";28670664;280682;0;28951346;0;1937931;2574354;2743175;193064;2642215;0;NA;18860607;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00655"
"1484";14;13;"DARDA";41022555;1305093;0;42327648;0;23468459;541170;2233148;404729;0;0;NA;15680142;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00663"
"1485";14;14;"DONJA MOTIÈINA";4909880;1085890;0;5995770;0;1824447;255937;379664;0;0;0;NA;3535722;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05762"
"1486";14;15;"DRAŽ";12933277;1575328;0;14508605;0;4915498;1150364;557871;63495;0;0;NA;7821377;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00914"
"1487";14;16;"DRENJE";9900862;619694;0;10520556;0;4092699;569078;362595;0;0;0;NA;5496184;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00949"
"1488";14;17;"ÐURÐENOVAC";19859074;1220807;0;21079881;0;6094590;1158460;1220153;0;68586;0;NA;12538092;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01066"
"1489";14;18;"ERDUT";26984439;0;3499444;23484995;0;8990344;2258747;1395288;0;0;0;NA;10840616;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01104"
"1490";14;19;"ERNESTINOVO";8741871;388604;0;9130475;0;2580799;777904;1059215;52456;0;0;NA;4660101;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01112"
"1491";14;20;"FERIÈANCI";10227578;0;69344;10158234;0;4875595;525338;706795;0;0;0;NA;4050506;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01163"
"1492";14;21;"GORJANI";6835154;868996;0;7704150;0;3053582;948911;232245;0;0;0;NA;3469412;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01244"
"1493";14;22;"JAGODNJAK";15183205;0;445426;14737779;0;9168046;2033039;505405;0;2036758;0;NA;994531;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"06092"
"1494";14;23;"KNEŽEVI VINOGRADI";24065871;4002028;0;28067899;0;10083766;2245540;864542;738871;0;0;NA;14135180;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01953"
"1495";14;24;"KOŠKA";10521509;6389299;0;16910808;0;989407;1417993;1232399;98700;0;0;NA;13172309;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02054"
"1496";14;25;"LEVANJSKA VAROŠ";6398392;0;239577;6158815;0;3665794;153960;368795;0;1100;0;NA;1969166;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02305"
"1497";14;26;"MAGADENOVAC";10683376;951074;0;11634450;0;1702975;4033130;906985;0;47045;0;NA;4944315;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05789"
"1498";14;27;"MARIJANCI";7310464;52186;0;7362650;0;1134256;1083749;658438;0;0;0;NA;4486207;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02577"
"1499";14;28;"PETLOVAC";8063291;1912711;0;9976002;0;1425844;1511750;490885;72081;0;0;NA;6475442;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03255"
"1500";14;29;"PETRIJEVCI";10252657;2253861;0;12506518;0;4131900;392031;859240;15550;0;0;NA;7107797;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03271"
"1501";14;30;"PODGORAÈ";9731211;720647;0;10451858;0;2348493;1608896;560650;50000;0;0;NA;5883819;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03409"
"1502";14;31;"PODRAVSKA MOSLAVINA";4956719;626691;0;5583410;0;2324925;246983;208851;0;0;0;NA;2802651;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02712"
"1503";14;32;"POPOVAC";8315552;1900377;0;10215929;0;1684602;1589469;846174;121767;0;0;NA;5973917;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03468"
"1504";14;33;"PUNITOVCI";8140614;0;326941;7813673;0;4187141;490242;233584;0;0;0;NA;2902706;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03611"
"1505";14;34;"SATNICA ÐAKOVAÈKA";7920338;2598573;0;10518911;0;3068274;643187;301932;0;0;0;NA;6505518;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03816"
"1506";14;35;"SEMELJCI";12520350;6931610;0;19451960;0;2463523;1593162;428030;0;4600;0;NA;14962645;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03867"
"1507";14;36;"STRIZIVOJNA";5973245;980330;0;6953575;0;956042;167906;548995;0;6000;0;NA;5274632;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04219"
"1508";14;37;"ŠODOLOVCI";6179832;937428;0;7117260;0;1506586;475438;287819;0;40000;0;NA;4807417;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"06149"
"1509";14;38;"TRNAVA";6481346;0;9267;6472079;0;3208030;128989;367813;12900;0;0;NA;2754347;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04618"
"1510";14;39;"VILJEVO";8658139;1244575;0;9902714;0;2491972;1494753;372601;0;0;0;NA;5543388;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04855"
"1511";14;40;"VIŠKOVCI";6912456;492715;0;7405171;0;2399440;837500;257547;5903;0;0;NA;3904781;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04944"
"1512";14;41;"VLADISLAVCI";7648831;0;221203;7427628;0;2631190;459433;562127;5400;0;0;NA;3769478;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05797"
"1513";14;42;"VUKA";7793782;1153255;0;8947037;0;3280167;299231;281841;5650;986048;0;NA;4094100;2018;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05177"
"1514";15;1;"DRNIŠ";26797200;0;882539;25914661;0;4434223;544736;3345278;0;217813;107205,661835;NA;17265405,338165;2018;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"00957"
"1515";15;2;"KNIN";66879540;1532511;0;68412051;0;19866401;1270731;3915739;491201;2963;138804,574469;NA;42726211,425531;2018;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"01961"
"1516";15;3;"SKRADIN";18436955;4855362;0;23292317;0;8776679;1259460;3988453;0;0;0;NA;9267725;2018;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"03948"
"1517";15;4;"ŠIBENIK";196017356;0;42428891;153588465;0;28514307;12883029;42073654;1420546;4044594;2986761,134962;NA;61665573,865038;2018;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"04448"
"1518";15;5;"VODICE";62312648;14749363;0;77062011;0;2731541;2242285;22935880;379588;0;167254,610321;NA;48605462,389679;2018;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"05002"
"1519";15;6;"BILICE";8283939;0;1811747;6472192;0;493209;109412;1595794;413034;0;0;NA;3860743;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06211"
"1520";15;7;"BISKUPIJA";9787060;4043938;0;13830998;0;5403160;560548;603677;40000;0;0;NA;7223613;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03107"
"1521";15;8;"CIVLJANE";3378950;2021388;0;5400338;0;2184061;496428;238980;0;0;0;NA;2480869;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"00515"
"1522";15;9;"ERVENIK";9807477;1403344;0;11210821;0;7363463;233128;55592;0;0;0;NA;3558638;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01139"
"1523";15;10;"KIJEVO";2482764;0;933475;1549289;0;1303009;19438;112926;0;0;0;NA;113916;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01830"
"1524";15;11;"KISTANJE";12560646;1323761;0;13884407;0;5118817;416550;160722;85000;0;0;NA;8103318;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01848"
"1525";15;12;"MURTER - KORNATI";14606166;2388426;0;16994592;0;921442;1579688;3499087;50569;0;0;NA;10943806;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06173"
"1526";15;13;"PIROVAC";10836372;308716;0;11145088;0;977349;1333657;2240989;98000;0;0;NA;6495093;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"05819"
"1527";15;14;"PRIMOŠTEN";27850420;5603466;0;33453886;0;682514;4441621;9040915;553500;3562685;0;NA;15172651;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03573"
"1528";15;15;"PROMINA";10698656;0;78187;10620469;0;5114651;2695707;603435;33377;0;0;NA;2173299;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"02984"
"1529";15;16;"ROGOZNICA";25924810;6141506;0;32066316;0;533183;1787933;8446782;108835;0;0;NA;21189583;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"05827"
"1530";15;17;"RUŽIÆ";4560494;1849429;0;6409923;0;633200;88795;192107;0;0;0;NA;5495821;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03778"
"1531";15;18;"TISNO";24744862;0;4062810;20682052;0;1920356;1290842;9606163;5810;0;0;NA;7858881;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"04545"
"1532";15;19;"TRIBUNJ";12443992;1974446;0;14418438;0;1218031;1021192;2815797;76200;125000;0;NA;9162218;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06262"
"1533";15;20;"UNEŠIÆ";5323826;0;1424706;3899120;0;1120904;538746;805389;0;0;0;NA;1434081;2018;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"04693"
"1534";16;1;"ILOK";27781615;0;4504728;23276887;0;7325697;797454;1040254;49651;0;55437,385303;NA;14008393,614697;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"01546"
"1535";16;2;"OTOK";31417415;0;3491092;27926323;0;5866686;2579847;7213574;0;0;0;NA;12266216;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05355"
"1536";16;3;"VINKOVCI";112795840;0;5498738;107297102;0;19212956;6663468;14297683;355506;2605000;1670432,01812;NA;62492056,98188;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"04871"
"1537";16;4;"VUKOVAR";171094469;49083928;0;220178397;0;83607913;4355197;10768793;1386705;0;244370,776729;NA;119815418,223271;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05185"
"1538";16;5;"ŽUPANJA";46873570;1862719;0;48736289;0;5755641;1055872;6621717;173921;9056158;0;NA;26072980;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05347"
"1539";16;6;"ANDRIJAŠEVCI";16016514;0;420504;15596010;0;7213184;1119666;912454;26650;0;0;NA;6324056;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00019"
"1540";16;7;"BABINA GREDA";10691304;0;34227;10657077;0;1584799;325966;936546;31424;99507;0;NA;7678835;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00035"
"1541";16;8;"BOGDANOVCI";7776099;0;278200;7497899;0;2542174;556237;204572;0;0;0;NA;4194916;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00264"
"1542";16;9;"BOROVO";14483654;1867554;0;16351208;0;3224040;567010;805905;0;0;0;NA;11754253;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00299"
"1543";16;10;"BOŠNJACI";11773871;0;0;11773871;0;1945533;525230;1385247;0;0;0;NA;7917861;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00329"
"1544";16;11;"CERNA";11043715;303077;0;11346792;0;650000;907920;1360841;0;0;0;NA;8428031;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00442"
"1545";16;12;"DRENOVCI";20749187;109967;0;20859154;0;7003761;2454687;2115346;80760;0;0;NA;9204600;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00922"
"1546";16;13;"GRADIŠTE";6447381;153767;0;6601148;0;590197;233166;811960;0;0;0;NA;4965825;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01376"
"1547";16;14;"GUNJA";12070641;0;3667372;8403269;0;2420219;595238;647259;27144;1900000;0;NA;2813409;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01414"
"1548";16;15;"IVANKOVO";22534269;1084362;0;23618631;0;3701421;2398732;2039730;0;0;0;NA;15478748;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01597"
"1549";16;16;"JARMINA";6308102;0;475498;5832604;0;1189792;358286;449905;8213;0;0;NA;3826408;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01660"
"1550";16;17;"LOVAS";6234140;2753505;0;8987645;0;1989010;431500;755630;152450;0;0;NA;5659055;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02399"
"1551";16;18;"MARKUŠICA";6717983;2528688;0;9246671;0;1089660;563450;116764;0;0;0;NA;7476797;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06106"
"1552";16;19;"NEGOSLAVCI";4600184;669515;0;5269699;0;1482981;21544;119366;0;0;0;NA;3645808;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06122"
"1553";16;20;"NIJEMCI";24882048;11908827;0;36790875;0;7184328;7244433;1588317;4061;0;0;NA;20769736;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02950"
"1554";16;21;"NUŠTAR";15324335;1467531;0;16791866;0;2236910;535891;445865;121886;0;0;NA;13451314;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02941"
"1555";16;22;"PRIVLAKA";11416066;379158;0;11795224;0;3204783;980635;1560204;58995;0;0;NA;5990607;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05835"
"1556";16;23;"STARI JANKOVCI";18696809;2537455;0;21234264;0;5650966;3365005;1312457;0;0;0;NA;10905836;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04146"
"1557";16;24;"STARI MIKANOVCI";8532648;0;789812;7742836;0;1636904;381179;906818;0;0;0;NA;4817935;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04154"
"1558";16;25;"ŠTITAR";6662232;2087841;0;8750073;0;2508987;193165;404982;0;0;0;NA;5642939;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06289"
"1559";16;26;"TOMPOJEVCI";4891101;3700052;0;8591153;0;528628;805840;302476;0;0;0;NA;6954209;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04561"
"1560";16;27;"TORDINCI";5693368;0;1697314;3996054;0;887403;335085;86234;30546;315680;0;NA;2341106;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04588"
"1561";16;28;"TOVARNIK";11351814;3293293;0;14645107;0;1261100;4438327;661434;17250;0;0;NA;8266996;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04596"
"1562";16;29;"TRPINJA";16905435;178098;0;17083533;0;1381399;3386572;1516438;0;0;0;NA;10799124;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04642"
"1563";16;30;"VOÐINCI";5800325;1030257;0;6830582;0;1092622;313216;480982;0;0;0;NA;4943762;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05843"
"1564";16;31;"VRBANJA";14048316;1542942;0;15591258;0;633092;383764;1982012;2662081;0;0;NA;9930309;2018;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05053"
"1565";17;1;"HVAR";53803782;5984746;0;59788528;0;10641410;5974290;7387140;6741552;0;0;NA;29044136;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01538"
"1566";17;2;"IMOTSKI";38750896;656007;0;39406903;0;5370192;509925;6978947;0;0;113275,597948;NA;26434563,402052;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01554"
"1567";17;3;"KAŠTELA";136478796;3275836;0;139754632;0;5132584;4806393;34877234;371724;0;0;NA;94566697;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01813"
"1568";17;4;"KOMIŽA";13474994;1575019;0;15050013;0;7343353;1344008;921179;0;0;0;NA;5441473;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01970"
"1569";17;5;"MAKARSKA";105035980;3505066;0;108541046;0;4050692;4996167;36719333;8279892;0;669823,271713;NA;53825138,728287;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"02496"
"1570";17;6;"OMIŠ";73466345;2519499;0;75985844;0;11583885;8953812;11371811;6287569;0;0;NA;37788767;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"03000"
"1571";17;7;"SINJ";83556513;0;1682911;81873602;0;13890309;1523826;9319720;231961;314868;349871,970041;NA;56243046,029959;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"03891"
"1572";17;8;"SOLIN";100557326;0;4607299;95950027;0;5174277;2102904;35724987;1859574;1511242;0;NA;49577043;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04065"
"1573";17;9;"SPLIT";832515631;29198525;0;861714156;0;58617264;67629973;175625538;4274013;6500000;15357449,627411;NA;533709918,372589;2018;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04090"
